source,source_id,url,price,currency,property_type,market_segment,land_area_m2,construction_area_m2,bedrooms,bathrooms,parking_spaces,age_years,price_per_construction_m2,price_per_land_m2,price_band,latitude,longitude,geocode_latitude,geocode_longitude,coordinate_quality,state,municipality,neighborhood,postal_code,street,inegi_cve_ageb,ageb_assignment_quality,population,occupied_housing,population_density,housing_density,car_ownership_ratio,internet_access_ratio,average_schooling,employment_ratio,establishments_500m,establishments_1km,retail_500m,retail_1km,restaurants_hotels_500m,restaurants_hotels_1km,health_500m,health_1km,education_500m,education_1km,financial_500m,financial_1km,professional_services_500m,professional_services_1km,training_readiness,duplicate_group_id,dedupe_fingerprint,quality_flags
mercadolibre,MLM-5937177030,https://terreno.mercadolibre.com.mx/MLM-5937177030-terreno-comercial-en-venta-en-pueblo-alpuyeca-_JM,50025000.0,MXN,terreno,land,50025.0,,,,,,,1000.0,>20M,,,18.7412877,-99.2598175,medium,Morelos,Xochitepec,Alpuyeca,,,0026,approximate_coordinate,2763.0,700.0,2771.068737817901,702.044197058462,0.24857142857142858,0.39285714285714285,9.48,0.972241029113067,344,565,186,281,57,98,10,14,7,12,2,2,4,8,B,mercadolibre|50025000.0|xochitepec|alpuyeca|50025.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2985878831,https://terreno.mercadolibre.com.mx/MLM-2985878831-terreno-en-venta-en-parque-industrial-cuautla-_JM,5056000.0,MXN,terreno,land,5056.0,,,,,,,1000.0,5M-8M,,,18.7663043,-98.9853284,medium,Morelos,Ayala,Ciudad Ayala,,,0039,approximate_coordinate,2879.0,820.0,5071.30302452846,1444.4141994141498,0.4402439024390244,0.5597560975609757,10.83,0.9796472184531886,356,513,168,222,52,69,11,16,7,10,2,2,5,6,B,mercadolibre|5056000.0|ayala|ciudad ayala|5056.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5650200414,https://casa.mercadolibre.com.mx/MLM-5650200414-casa-en-altos-de-oaxtepec-morelos-municipio-de-yautepec-venta-exclusivo-fraccionamiento-acceso-controladoseguridad-las-24-horas-_JM,5100000.0,MXN,casa,residential,300.0,255.0,3,3.0,3,,20000.0,,5M-8M,,,18.9220878,-98.9548225,medium,Morelos,Yautepec,Altos De Oaxtepec,,,0610,approximate_coordinate,122.0,44.0,220.311520394528,79.4566139127806,0.7954545454545454,0.7045454545454546,11.64,0.9245283018867925,0,3,0,0,0,0,0,1,0,1,0,0,0,0,B,mercadolibre|5100000.0|yautepec|altos de oaxtepec|300.0|255.0|3.0|3.0,7b4e5c3f33f9334fb9cc783d3a4c9cb29195da64,missing_coordinates
mercadolibre,MLM-2857681923,https://casa.mercadolibre.com.mx/MLM-2857681923-casa-en-venta-en-lomas-de-cocoyoc-_JM,5300000.0,MXN,casa,residential,350.0,145.0,3,2.0,2,,36551.72,,5M-8M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|5300000.0|atlatlahucan|lomas de cocoyoc|350.0|145.0|3.0|2.0,56d8db83a5a15a95a43c7f504c52a1c8dc3a3768,missing_coordinates
mercadolibre,MLM-2839042343,https://terreno.mercadolibre.com.mx/MLM-2839042343-terreno-en-venta-en-fraccionamiento-mirador-de-oaxtepec-_JM,550000.0,MXN,terreno,land,195.0,,,,,,,2820.51,<1M,,,18.9105594,-98.9720004,medium,Morelos,Yautepec,Oaxtepec,,,0108,approximate_coordinate,1976.0,603.0,1985.85527835229,606.0074558939427,0.48258706467661694,0.6252072968490879,10.5,0.973172987974098,489,820,212,337,127,202,22,35,3,10,2,3,10,19,B,mercadolibre|550000.0|yautepec|oaxtepec|195.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2620762531,https://terreno.mercadolibre.com.mx/MLM-2620762531-terreno-en-venta-en-santa-rosa-oaxtepec-morelos-una-oportunidad-clara-para-quien-piensa-en-plusvalia-desarrollo-y-retorno-de-inversion-_JM,550000.0,MXN,terreno,land,462.0,,,,,,,1190.48,<1M,,,18.9149596,-98.9782797,medium,Morelos,Yautepec,Santa Rosa,,,0269,approximate_coordinate,452.0,130.0,1336.242074776095,384.31741088692996,0.38461538461538464,0.4153846153846154,9.01,0.9538461538461539,57,307,29,139,6,42,2,9,3,6,0,1,0,5,B,mercadolibre|550000.0|yautepec|santa rosa|462.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3254233729,https://casa.mercadolibre.com.mx/MLM-3254233729-casa-en-condominio-en-venta-buenavista-cuernavaca-morelos-_JM,5500000.0,MXN,casa,residential,174.0,348.0,3,2.0,2,,15804.6,,5M-8M,,,18.9679302,-99.2885741,medium,Morelos,Cuernavaca,Buenavista,,,101A,approximate_coordinate,1694.0,605.0,897.2966711124132,320.46309682586184,0.8809917355371901,0.9487603305785124,14.37,0.9830687830687831,0,2,0,1,0,0,0,0,0,1,0,0,0,0,B,mercadolibre|5500000.0|cuernavaca|buenavista|174.0|348.0|3.0|2.0,36efb43bd8b8a06403c150248c03e6559c6c67c1,missing_coordinates
mercadolibre,MLM-5229559666,https://departamento.mercadolibre.com.mx/MLM-5229559666-departamento-duplex-en-venta-cumbres-del-campestre-xochite-_JM,560000.0,MXN,departamento,residential,81.0,53.0,2,2.0,1,,10566.04,,<1M,,,18.7828168,-99.1979842,medium,Morelos,Xochitepec,Lázaro Cárdenas,,,0384,approximate_coordinate,3215.0,875.0,1648.7768340122786,448.733975042222,0.42514285714285716,0.5222857142857142,9.62,0.9790794979079498,79,231,28,92,22,58,6,12,5,5,0,0,0,3,B,mercadolibre|560000.0|xochitepec|lázaro cárdenas|81.0|53.0|2.0|2.0,6b14f364db7ce5b92656a93b907da988c4925d9c,missing_coordinates
mercadolibre,MLM-5902633064,https://casa.mercadolibre.com.mx/MLM-5902633064-venta-casa-fraccionamiento-maravillas-v244-_JM,5600000.0,MXN,casa,residential,361.0,361.0,4,3.0,3,,15512.47,,5M-8M,,,18.9590058,-99.2328501,medium,Morelos,Cuernavaca,Maravillas,,,0064,approximate_coordinate,4622.0,1440.0,4320.998775933969,1346.2220331771778,0.5763888888888888,0.7833333333333333,11.96,0.9726027397260274,132,1001,46,325,22,150,12,59,3,24,2,22,6,43,B,mercadolibre|5600000.0|cuernavaca|maravillas|361.0|361.0|4.0|3.0,16725e29bb2df275bce423c3714e76e33700003d,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5641679050,https://casa.mercadolibre.com.mx/MLM-5641679050-casa-en-venta-en-lomas-de-cocoyoc-_JM,5650000.0,MXN,casa,residential,525.0,215.0,3,2.0,2,,26279.07,,5M-8M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|5650000.0|atlatlahucan|lomas de cocoyoc|525.0|215.0|3.0|2.0,ff6fff0aa7f1e31839e449f19a7958203f58e5af,missing_coordinates
mercadolibre,MLM-2919693713,https://casa.mercadolibre.com.mx/MLM-2919693713-se-vende-casa-en-agua-hedionda-cuautla-morelos-_JM,5650000.0,MXN,casa,residential,363.0,315.0,3,3.0,3,,17936.51,,5M-8M,,,18.8153188,-98.9297287,medium,Morelos,Cuautla,Agua Hedionda,,,0673,approximate_coordinate,2452.0,691.0,8144.252468548325,2295.1380325313594,0.361794500723589,0.5875542691751086,9.96,0.9863636363636363,196,942,94,443,30,120,8,41,5,29,0,0,1,8,B,mercadolibre|5650000.0|cuautla|agua hedionda|363.0|315.0|3.0|3.0,9628db92afc841280100b3017dff13e768dd9ee7,missing_coordinates
mercadolibre,MLM-3279323777,https://casa.mercadolibre.com.mx/MLM-3279323777-casa-con-jardin-y-jacuzzi-privado-en-condominio-con-seguridad-en-xochitepec-_JM,5750000.0,MXN,casa,residential,208.0,268.0,2,3.0,3,,21455.22,,5M-8M,,,18.7839664,-99.2294809,medium,Morelos,Xochitepec,Centro,,,0045,approximate_coordinate,2836.0,909.0,3021.7912815897585,968.5501674771123,0.49064906490649063,0.6798679867986799,11.16,0.9658634538152611,393,612,132,212,94,136,20,27,6,14,12,12,9,12,B,mercadolibre|5750000.0|xochitepec|centro|208.0|268.0|2.0|3.0,a85b6c3858c4c893bd06c2960c03362d82f9f70f,missing_coordinates
mercadolibre,MLM-4777893698,https://casa.mercadolibre.com.mx/MLM-4777893698-casa-minimalista-en-un-solo-nivel-en-venta-en-brisas-de-cuernavaca-_JM,5800000.0,MXN,casa,residential,344.0,180.0,3,3.0,3,,32222.22,,5M-8M,,,18.8489937,-99.2203112,medium,Morelos,Temixco,Brisas,,,0142,approximate_coordinate,1750.0,558.0,2464.4562809328013,785.8094884345732,0.53584229390681,0.7347670250896058,11.22,0.972193614830072,330,883,144,401,45,111,16,60,9,25,8,23,7,13,B,mercadolibre|5800000.0|temixco|brisas|344.0|180.0|3.0|3.0,5f939dd1ccaf307684aaee09327da629e285c164,missing_coordinates
mercadolibre,MLM-2988203701,https://casa.mercadolibre.com.mx/MLM-2988203701-casa-en-venta-en-oaxtepec-_JM,5890000.0,MXN,casa,residential,463.0,404.0,5,4.0,4,,14579.21,,5M-8M,,,18.900402,-98.9731656,medium,Morelos,Yautepec,Oaxtepec Centro,,,0273,approximate_coordinate,45.0,12.0,30.915232939279242,8.244062117141132,0.5833333333333334,0.6666666666666666,11.36,1.0,49,557,13,222,28,184,0,20,4,9,0,2,0,11,B,mercadolibre|5890000.0|yautepec|oaxtepec centro|463.0|404.0|5.0|4.0,e5f34125e13cbec29633db899d70eb4ace255370,missing_coordinates
mercadolibre,MLM-4534534796,https://terreno.mercadolibre.com.mx/MLM-4534534796-terreno-en-venta-en-lomas-de-cocoyoc-_JM,5912500.0,MXN,terreno,land,1075.0,,,,,,,5500.0,5M-8M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|5912500.0|atlatlahucan|lomas de cocoyoc|1075.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2438464407,https://terreno.mercadolibre.com.mx/MLM-2438464407-se-vende-terreno-con-construccion-en-el-fraccionamiento-lomas-de-cocoyoc-_JM,5950000.0,MXN,terreno,land,829.0,,,,,,,7177.32,5M-8M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|5950000.0|atlatlahucan|lomas de cocoyoc|829.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2988239261,https://casa.mercadolibre.com.mx/MLM-2988239261-casa-en-venta-pedregal-de-oaxtepec-_JM,5950000.0,MXN,casa,residential,715.0,483.0,4,4.0,4,,12318.84,,5M-8M,,,18.9112911,-98.9635639,medium,Morelos,Yautepec,Pedregal De Oaxtepec,,,0432,approximate_coordinate,630.0,187.0,653.8871844015503,194.09032298903156,0.4117647058823529,0.3689839572192513,9.09,0.9777777777777777,44,713,12,284,8,176,3,33,0,7,0,3,0,18,B,mercadolibre|5950000.0|yautepec|pedregal de oaxtepec|715.0|483.0|4.0|4.0,8960ca89d57d12cffaeca4a4f9c5f2b26abd7425,missing_coordinates
mercadolibre,MLM-5951002300,https://casa.mercadolibre.com.mx/MLM-5951002300-estrenacasa-nueva-en-el-fracc-burgos-de-cuernavaca-a-10-minutos-al-sur-de-cuernavaca-_JM,5980000.0,MXN,casa,residential,430.0,330.0,4,4.0,4,,18121.21,,5M-8M,,,18.8716955,-99.2535674,medium,Morelos,Temixco,Burgos,,,0918,approximate_coordinate,471.0,152.0,5847.590513522652,1887.1205054255693,0.39473684210526316,0.6578947368421053,11.27,1.0,33,199,14,105,1,20,1,4,4,8,0,0,1,3,B,mercadolibre|5980000.0|temixco|burgos|430.0|330.0|4.0|4.0,c442f253750483965bc1ee225f0026eed1493dfc,missing_coordinates
mercadolibre,MLM-4012688668,https://terreno.mercadolibre.com.mx/MLM-4012688668-terreno-en-venta-en-pedregal-de-oaxtepec-_JM,6075000.0,MXN,terreno,land,2430.0,,,,,,,2500.0,5M-8M,,,18.9112911,-98.9635639,medium,Morelos,Yautepec,Pedregal De Oaxtepec,,,0432,approximate_coordinate,630.0,187.0,653.8871844015503,194.09032298903156,0.4117647058823529,0.3689839572192513,9.09,0.9777777777777777,44,713,12,284,8,176,3,33,0,7,0,3,0,18,B,mercadolibre|6075000.0|yautepec|pedregal de oaxtepec|2430.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4476112180,https://departamento.mercadolibre.com.mx/MLM-4476112180-paraiso-country-club-departamento-con-amplios-espacios-4-recamaras-alberca-jacuzzi-pool-bar-_JM,6200000.0,MXN,departamento,residential,187.66,187.66,4,4.0,4,,33038.47,,5M-8M,,,18.83995,-99.1870274,medium,Morelos,Emiliano Zapata,Emiliano Zapata,,,0038,approximate_coordinate,4664.0,1272.0,11925.068484559137,3252.2914048797647,0.2940251572327044,0.5345911949685535,9.3,0.9810126582278481,788,1784,414,892,76,207,33,62,17,30,6,12,13,23,B,mercadolibre|6200000.0|emiliano zapata|emiliano zapata|187.66|187.66|4.0|4.0,becfaa7db7e721ea91a966e530e1ac135a4baeb3,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3166946981,https://casa.mercadolibre.com.mx/MLM-3166946981-venta-de-casas-con-locales-comerciales-_JM,6300000.0,MXN,casa,residential,472.0,282.0,5,6.0,6,,22340.43,,5M-8M,,,18.9548861,-99.2447377,medium,Morelos,Cuernavaca,Bellavista,,,0079,approximate_coordinate,3683.0,1310.0,4261.433028476901,1515.7418591650123,0.5694656488549619,0.8381679389312977,12.97,0.9713453132588635,138,611,37,160,25,84,5,50,6,27,9,31,3,27,B,mercadolibre|6300000.0|cuernavaca|bellavista|472.0|282.0|5.0|6.0,3692c951d48adcab68957fc4773359e43053bc2b,missing_coordinates
mercadolibre,MLM-5961635190,https://casa.mercadolibre.com.mx/MLM-5961635190-casa-en-exclusivo-fraccionamiento-en-col-reforma-cuernavaca-morelos-_JM,6300000.0,MXN,casa,residential,311.0,354.0,3,5.0,5,,17796.61,,5M-8M,,,18.9412445,-99.2272951,medium,Morelos,Cuernavaca,Reforma,,,0172,approximate_coordinate,652.0,219.0,1333.8700698265352,448.03304492639757,0.8310502283105022,0.9223744292237442,13.9,0.9655172413793104,234,1584,59,509,43,246,25,179,11,49,1,25,12,50,B,mercadolibre|6300000.0|cuernavaca|reforma|311.0|354.0|3.0|5.0,ddfed589da33d251d5981482649a44c5e101204a,missing_coordinates
mercadolibre,MLM-5468415308,https://terreno.mercadolibre.com.mx/MLM-5468415308-terrenos-en-venta-en-zona-dorada-de-cuernavaca-_JM,6300000.0,MXN,terreno,land,450.0,,,,,,,14000.0,5M-8M,,,18.9321537,-99.2212056,medium,Morelos,Cuernavaca,Vista Hermosa,,,0187,approximate_coordinate,630.0,227.0,1278.5954112765228,460.70025136471537,0.7929515418502202,0.9030837004405287,13.55,0.9970501474926253,426,1565,67,519,78,237,126,195,15,47,16,55,16,61,B,mercadolibre|6300000.0|cuernavaca|vista hermosa|450.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5229646408,https://departamento.mercadolibre.com.mx/MLM-5229646408-bonito-departamento-con-alberca-en-campo-verde-temixco-_JM,650000.0,MXN,departamento,residential,42.0,42.0,1,1.0,1,,15476.19,,<1M,,,18.8673174,-99.2464313,medium,Morelos,Temixco,Pueblo Viejo,,,0797,approximate_coordinate,1018.0,264.0,4398.802163403339,1140.7502663442845,0.32954545454545453,0.45454545454545453,8.16,0.9817813765182186,209,436,110,223,22,45,5,9,7,13,0,0,4,6,B,mercadolibre|650000.0|temixco|pueblo viejo|42.0|42.0|1.0|1.0,5fac0b6f2d6c80e13460e7f8f18b5c1567e3d713,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5902646032,https://casa.mercadolibre.com.mx/MLM-5902646032-venta-casa-en-delicias-v135-_JM,6500000.0,MXN,casa,residential,663.0,334.0,3,3.0,3,,19461.08,,5M-8M,,,18.9378232,-99.2062804,medium,Morelos,Cuernavaca,Delicias,,,0204,approximate_coordinate,1258.0,408.0,1514.5847769178977,491.21668440580464,0.8700980392156863,0.9362745098039216,13.48,0.9811046511627907,124,483,37,121,16,61,25,126,7,22,9,20,5,24,B,mercadolibre|6500000.0|cuernavaca|delicias|663.0|334.0|3.0|3.0,392f67ed6abb538150e51fd64c6edebfa3a8a719,missing_coordinates
mercadolibre,MLM-3170171627,https://casa.mercadolibre.com.mx/MLM-3170171627-casa-con-alberca-nueva-en-brisas-de-cuernavaca-temixco-morelos-_JM,6500000.0,MXN,casa,residential,340.0,300.0,4,4.0,4,,21666.67,,5M-8M,,,18.8489937,-99.2203112,medium,Morelos,Temixco,Brisas,,,0142,approximate_coordinate,1750.0,558.0,2464.4562809328013,785.8094884345732,0.53584229390681,0.7347670250896058,11.22,0.972193614830072,330,883,144,401,45,111,16,60,9,25,8,23,7,13,B,mercadolibre|6500000.0|temixco|brisas|340.0|300.0|4.0|4.0,3605e21a113805b91c5639f8bb5269abba1176dd,missing_coordinates
mercadolibre,MLM-5229647088,https://departamento.mercadolibre.com.mx/MLM-5229647088-departamento-oportunidad-a-credito-_JM,660000.0,MXN,departamento,residential,60.0,45.0,2,2.0,1,,14666.67,,<1M,,,18.828286,-99.2594267,medium,Morelos,Temixco,Lauro Ortega,,,0689,approximate_coordinate,2450.0,640.0,4660.181968652193,1217.3536571173076,0.30625,0.5265625,8.1,0.9854838709677419,147,502,69,260,18,57,2,14,1,6,0,0,2,9,B,mercadolibre|660000.0|temixco|lauro ortega|60.0|45.0|2.0|2.0,98f309292eb644bb54b0dc872bfe61169f9078c8,missing_coordinates
mercadolibre,MLM-5557575130,https://departamento.mercadolibre.com.mx/MLM-5557575130-departamento-equipado-2-recamaras-en-primer-nivel-sin-alberca-_JM,660000.0,MXN,departamento,residential,45.0,42.0,2,2.0,1,,15714.29,,<1M,,,18.8449428,-99.2236369,medium,Morelos,Temixco,Temixco,,,0176,approximate_coordinate,1139.0,368.0,1140.065376309023,368.34421289000915,0.6331521739130435,0.7717391304347826,12.16,0.9785932721712538,475,981,211,458,61,117,28,54,18,25,21,26,5,17,B,mercadolibre|660000.0|temixco|temixco|45.0|42.0|2.0|2.0,7a47a8fdee0400e4358caa84f5f98806b6c642ac,missing_coordinates
mercadolibre,MLM-5132961008,https://casa.mercadolibre.com.mx/MLM-5132961008-casa-con-alberca-y-amplio-jardin-en-lomas-de-cocoyoc-morelos-_JM,6690000.0,MXN,casa,residential,450.0,320.0,4,4.0,4,,20906.25,,5M-8M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|6690000.0|atlatlahucan|lomas de cocoyoc|450.0|320.0|4.0|4.0,3b6f9ac6f3cb779351b74f50e745c4714de2964f,missing_coordinates
mercadolibre,MLM-5229660244,https://departamento.mercadolibre.com.mx/MLM-5229660244-departamento-con-alberca-en-temixco-_JM,680000.0,MXN,departamento,residential,45.0,45.0,2,2.0,1,,15111.11,,<1M,,,18.828286,-99.2594267,medium,Morelos,Temixco,Lauro Ortega,,,0689,approximate_coordinate,2450.0,640.0,4660.181968652193,1217.3536571173076,0.30625,0.5265625,8.1,0.9854838709677419,147,502,69,260,18,57,2,14,1,6,0,0,2,9,B,mercadolibre|680000.0|temixco|lauro ortega|45.0|45.0|2.0|2.0,2220e87879c612f6bc14de7acb6cc450659a2607,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3254235919,https://casa.mercadolibre.com.mx/MLM-3254235919-venta-casa-nueva-en-lomas-de-la-selva-v268-_JM,6875000.0,MXN,casa,residential,320.0,250.0,4,4.0,4,,27500.0,,5M-8M,,,18.9361863,-99.2298977,medium,Morelos,Cuernavaca,Lomas de La Selva,,,0168,approximate_coordinate,2609.0,881.0,5786.065903602354,1953.8229440681005,0.5175936435868331,0.7343927355278093,11.88,0.9725036179450073,512,1930,226,604,58,281,67,304,8,60,8,27,5,65,B,mercadolibre|6875000.0|cuernavaca|lomas de la selva|320.0|250.0|4.0|4.0,638eb87074ff5bab37ae086da15a9bfbefa23d96,missing_coordinates
mercadolibre,MLM-2954634085,https://casa.mercadolibre.com.mx/MLM-2954634085-estrene-bonita-casa-de-un-nivel-con-amplio-jardin-_JM,6900000.0,MXN,casa,residential,480.0,140.0,3,3.0,3,,49285.71,,5M-8M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|6900000.0|atlatlahucan|lomas de cocoyoc|480.0|140.0|3.0|3.0,91fa206d2d5e2c75765e2b5fa198a414be247d25,missing_coordinates
mercadolibre,MLM-3215727649,https://casa.mercadolibre.com.mx/MLM-3215727649-casa-en-venta-a-5-minutos-de-la-glorieta-tlaltenangoen-tetela-del-monte-cuernavaca-_JM,6900000.0,MXN,casa,residential,393.18,304.0,4,4.0,4,,22697.37,,5M-8M,,,18.9632314,-99.2596098,medium,Morelos,Cuernavaca,Tetela Del Monte,,,051A,approximate_coordinate,6076.0,1649.0,2685.5540217268144,728.8476928616716,0.4329896907216495,0.6300788356579745,10.09,0.9791542584871947,233,520,133,304,31,61,8,14,1,12,1,1,2,8,B,mercadolibre|6900000.0|cuernavaca|tetela del monte|393.18|304.0|4.0|4.0,7f43aba039ed4304439c77e34d9a61b43ad1cc97,missing_coordinates
mercadolibre,MLM-4213756184,https://terreno.mercadolibre.com.mx/MLM-4213756184-como-terreno-en-sumiya-jiutepec-con-construccion-_JM,6900000.0,MXN,terreno,land,995.0,480.0,,,,,14375.0,6934.67,5M-8M,,,18.8933187,-99.1966011,medium,Morelos,Jiutepec,Sumiya,,,0122,approximate_coordinate,1858.0,564.0,1540.789692968381,467.71011132086477,0.74822695035461,0.8156028368794326,12.28,0.9752380952380952,13,200,5,81,2,21,0,6,0,7,0,0,0,1,B,mercadolibre|6900000.0|jiutepec|sumiya|995.0|480.0||,764ff9d295a71d84c1ad6bd45a11ada22ea393d9,missing_coordinates
mercadolibre,MLM-2740600371,https://casa.mercadolibre.com.mx/MLM-2740600371-casa-nueva-minimalista-en-brisas-de-cuernavaca-temixco-morelos-_JM,6900000.0,MXN,casa,residential,330.0,280.0,6,5.0,5,,24642.86,,5M-8M,,,18.8489937,-99.2203112,medium,Morelos,Temixco,Brisas,,,0142,approximate_coordinate,1750.0,558.0,2464.4562809328013,785.8094884345732,0.53584229390681,0.7347670250896058,11.22,0.972193614830072,330,883,144,401,45,111,16,60,9,25,8,23,7,13,B,mercadolibre|6900000.0|temixco|brisas|330.0|280.0|6.0|5.0,776a78507cfebd796552e5ad9c5b9bbc735b1aab,missing_coordinates
mercadolibre,MLM-3009407155,https://casa.mercadolibre.com.mx/MLM-3009407155-casa-en-venta-en-lomas-de-cocoyoc-_JM,6950000.0,MXN,casa,residential,624.0,430.0,5,5.0,5,,16162.79,,5M-8M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|6950000.0|atlatlahucan|lomas de cocoyoc|624.0|430.0|5.0|5.0,b80d93c53fd30b95fd29b74934d91067073889d4,missing_coordinates
mercadolibre,MLM-3240650217,https://terreno.mercadolibre.com.mx/MLM-3240650217-venta-de-terreno-en-tetelcingo-cuautla-mor-_JM,7000000.0,MXN,terreno,land,1000.0,,,,,,,7000.0,5M-8M,,,18.8658286,-98.9545589,medium,Morelos,Cuautla,Tetelcingo,,,0832,approximate_coordinate,4782.0,1262.0,4120.9850493128815,1087.553979973412,0.3795562599049128,0.47385103011093505,9.02,0.9799054373522459,52,370,33,196,8,70,1,2,2,4,1,3,0,1,B,mercadolibre|7000000.0|cuautla|tetelcingo|1000.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5641653648,https://casa.mercadolibre.com.mx/MLM-5641653648-gran-terreno-con-jardin-maduro-casa-y-alberca-en-real-de-tezoyuca-morleos-_JM,7000000.0,MXN,casa,residential,2707.0,300.0,2,5.0,5,,23333.33,,5M-8M,,,18.8000657,-99.2051583,medium,Morelos,Emiliano Zapata,Real De Tezoyuca,,,0381,approximate_coordinate,25.0,9.0,348.2701037248519,125.37723734094666,0.4444444444444444,0.8888888888888888,12.11,1.0,14,249,3,109,5,35,0,9,0,2,0,1,0,6,B,mercadolibre|7000000.0|emiliano zapata|real de tezoyuca|2707.0|300.0|2.0|5.0,d0d86310432efebf0c4086655b8875105f6c6a5e,"missing_coordinates,suspicious_surface_pair"
mercadolibre,MLM-3299495311,https://terreno.mercadolibre.com.mx/MLM-3299495311-venta-de-terreno-709900000-_JM,7099000.0,MXN,terreno,land,9376.0,,,,,,,757.15,5M-8M,,,18.7839664,-99.2294809,medium,Morelos,Xochitepec,Centro,,,0045,approximate_coordinate,2836.0,909.0,3021.7912815897585,968.5501674771123,0.49064906490649063,0.6798679867986799,11.16,0.9658634538152611,393,612,132,212,94,136,20,27,6,14,12,12,9,12,B,mercadolibre|7099000.0|xochitepec|centro|9376.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5229571020,https://departamento.mercadolibre.com.mx/MLM-5229571020-departamento-con-alberca-en-punta-verde-temixco-_JM,720000.0,MXN,departamento,residential,43.0,42.0,2,2.0,1,,17142.86,,<1M,,,18.828286,-99.2594267,medium,Morelos,Temixco,Lauro Ortega,,,0689,approximate_coordinate,2450.0,640.0,4660.181968652193,1217.3536571173076,0.30625,0.5265625,8.1,0.9854838709677419,147,502,69,260,18,57,2,14,1,6,0,0,2,9,B,mercadolibre|720000.0|temixco|lauro ortega|43.0|42.0|2.0|2.0,4dc3124a19cc7c3f7a9ca1bbba434c96993c0172,missing_coordinates
mercadolibre,MLM-5793107768,https://casa.mercadolibre.com.mx/MLM-5793107768-casa-minimalista-nueva-en-lomas-tetela-al-norte-de-cuernavaca-_JM,7380000.0,MXN,casa,residential,459.0,381.0,3,5.0,5,,19370.08,,5M-8M,,,18.9495268,-99.2709536,medium,Morelos,Cuernavaca,Lomas De Tetela,,,0492,approximate_coordinate,1487.0,475.0,3416.8131454654385,1091.4500632791414,0.7410526315789474,0.8589473684210527,13.24,0.9708994708994709,24,110,9,39,4,9,2,6,0,5,0,0,1,5,B,mercadolibre|7380000.0|cuernavaca|lomas de tetela|459.0|381.0|3.0|5.0,2efadba2cea27d792a0fac9cfa028f790e363b8e,missing_coordinates
