codigo_act,latitud,longitud
221312,19.25972312,-99.12410716
221312,19.2056348,-99.00116992
221312,19.47820419,-99.14533709
221312,19.37106048,-99.16073515
221312,19.37105787,-99.1607203
221312,19.36436411,-99.03401642
221312,19.20126985,-99.00424852
221312,19.21158775,-99.04893575
221312,19.2800379,-99.1336521
221312,19.24987768,-99.03519384
221312,19.3569251,-99.14897369
221312,19.34758212,-99.19962107
221312,19.32274079,-99.22023179
221312,19.25195625,-99.06161728
221312,19.24703093,-99.05666602
221312,19.25584267,-99.03476791
221312,19.25581276,-99.03466651
221312,19.48803559,-99.20093792
221312,19.24762936,-99.01615854
221312,19.24523733,-99.03790075
221312,19.21184582,-98.99652294
221312,19.24909137,-99.17497709
221312,19.361147,-99.2129697
221114,19.44018956,-99.20188638
221112,19.43831518,-99.19728828
221312,19.29578654,-99.00706402
221312,19.32961441,-99.08507142
221312,19.42678528,-99.05847535
221312,19.52343568,-99.13539207
221312,19.3566058,-98.99816107
221312,19.23665851,-98.99673085
221312,19.39955005,-99.06190154
221312,19.50435098,-99.10148112
221312,19.20081535,-99.00791214
221312,19.52133053,-99.14215151
221312,19.24636954,-99.09400699
221312,19.27906089,-99.22673218
221312,19.30026889,-99.04817634
221312,19.22617711,-98.95359541
221312,19.52252968,-99.1369477
221312,19.55536183,-99.12654836
221312,19.2649419,-99.12689439
221312,19.217996,-99.09822591
221312,19.30412366,-99.04023184
221312,19.27465297,-99.13268575
221312,19.27189978,-99.00643623
221312,19.42288947,-99.05594132
221113,19.42927689,-99.20495676
221111,19.46370699,-99.09747903
221111,19.26951,-99.12703785
221111,19.33364146,-99.07448523
221111,19.4555597,-99.15033914
221111,19.36364423,-99.06095944
221111,19.38221029,-99.09368464
221122,19.43147789,-99.16581386
221114,19.43797668,-99.19682601
221122,19.45873063,-99.14777635
221210,19.42946122,-99.20521279
221312,19.3662556,-99.10408636
221312,19.29514152,-99.10193213
221312,19.4692167,-99.16553784
221312,19.39927952,-99.19285544
221312,19.28176555,-99.1409524
221312,19.3953012,-99.212062
221312,19.34359487,-99.10674338
221312,19.35901362,-99.15213926
221312,19.48749104,-99.15153878
221312,19.33763814,-99.09741964
