codigo_act,latitud,longitud
461110,18.76642562,-99.36049288
461110,18.85973036,-98.93661641
461110,18.49456057,-98.75236681
461110,18.9110966,-99.2456113
461110,18.85446945,-98.94792185
461110,18.83633503,-98.94926093
461110,18.71982052,-98.99376741
461110,18.66777531,-99.20585021
461110,18.80893425,-99.243274
461110,18.82281839,-99.24032819
461110,18.59691466,-99.18773615
461110,18.84443477,-99.2415323
461110,18.79020142,-98.99229354
461110,18.83846814,-99.24062735
461110,18.89351981,-99.12480287
461110,18.87532753,-99.23157308
461110,18.84326815,-99.24026249
461110,18.90703231,-99.24471373
461110,18.86697218,-99.24252615
461110,18.90625315,-98.97117316
461110,18.72342794,-98.99707106
461110,18.84729003,-98.94691881
461110,18.81630804,-98.95107909
461110,18.82964236,-99.18370457
461110,18.62819891,-99.15868617
461110,18.67139784,-99.24916601
461110,18.96797981,-99.20677218
461110,18.88963759,-99.15615631
461110,18.59870372,-98.8453348
461110,18.68589437,-99.24825954
461110,18.97063858,-99.22622385
461110,18.82127263,-98.94933718
461110,18.82311905,-98.94979637
461110,18.78210146,-98.98895181
461110,18.68999192,-99.24566388
461110,18.97563603,-99.25555813
461110,18.89780776,-99.16174866
461110,18.85555634,-99.23974212
461110,18.79047626,-98.96203132
461110,18.9027564,-99.17171118
461110,18.53933133,-98.72857233
461110,18.67487171,-99.14412921
461110,18.92481524,-98.89814158
461110,18.86944032,-98.92088318
461110,18.90944963,-99.15877382
461110,18.90994531,-99.16277277
461110,18.8497257,-99.2268989
461110,18.85432779,-98.94830742
461110,18.86948305,-98.92825571
461110,18.74369852,-99.4330022
461110,18.92826766,-99.22012814
461110,18.68558681,-99.18373832
461110,18.87583195,-99.23426912
461110,18.97033595,-99.23551954
461110,18.968937,-99.26445036
461110,18.85106893,-98.94461988
461110,18.99147205,-98.92223972
461110,18.88488348,-99.14446586
461110,18.83018789,-99.24219833
461110,18.61350379,-99.25465558
461110,18.61685303,-99.21243435
461110,18.86432002,-99.32120469
461110,18.97526498,-99.24011952
461110,18.8705159,-98.93016987
461110,18.70333622,-99.18605522
461110,18.68301472,-99.1842279
461110,18.9272082,-99.24173799
461110,18.85677189,-99.23360479
461110,18.66491775,-99.20206414
461110,18.79131244,-98.91363842
461110,18.91895459,-99.20543696
461110,18.95370295,-99.20184877
461110,18.82007097,-99.19052251
461110,18.96401717,-99.23225345
461110,18.50174687,-98.75711069
461110,18.9769885,-99.23528004
461110,18.90718685,-99.21353497
461110,18.93094312,-99.25002072
461110,18.92497053,-99.18159687
461110,18.88165947,-99.11918568
461110,18.8787406,-99.1404259
461110,18.6821227,-98.80628391
461110,18.81091446,-98.92710937
461110,18.85296218,-99.24239282
461110,18.97307255,-99.24332145
461110,18.91977309,-99.24861268
461110,18.95900307,-98.97968916
461110,18.84746567,-99.2356078
461110,18.82438774,-99.25603992
461110,18.81702758,-98.92531839
461110,18.82260531,-98.9278792
461110,18.76792236,-99.36105683
461110,18.82335959,-99.25736976
461110,18.82199673,-98.95880546
461110,18.94429485,-99.19029246
461110,18.79145568,-98.91578309
461110,18.96730906,-99.2676718
461110,18.81653228,-98.9647199
461110,18.58837538,-98.84652942
461110,18.85776345,-98.94676126
461110,18.9724981,-99.26051117
461110,18.98719193,-99.25288242
461110,18.80477299,-98.9352534
461110,18.9813574,-99.25425023
461110,18.8302462,-98.96216212
461110,18.77045927,-98.77378078
461110,18.82331122,-99.24240616
461110,18.74378131,-99.43331324
461110,18.93064065,-98.89821779
461110,18.77962421,-98.77319722
461110,18.81323344,-99.23053043
461110,18.92955058,-99.24250073
461110,18.90822513,-99.21216531
461110,18.64451535,-99.2157758
461110,18.92824234,-99.23284377
461110,18.67829437,-99.18597012
461110,18.80071744,-98.90539037
461110,18.72286337,-98.79502699
461110,18.81020421,-98.9534745
461110,18.65809603,-99.18927054
461110,18.92849713,-99.17489244
461110,18.86389321,-98.77647837
461110,18.89327722,-99.12535251
461110,18.80700919,-99.2350292
461110,18.930704,-99.22885184
461110,18.7711479,-99.34928519
461110,18.7823461,-99.20118369
461110,18.68969366,-99.25531238
461110,18.86989751,-99.23020503
461110,18.74071705,-99.25497577
461110,18.90535573,-99.15956355
461110,18.94070539,-99.18759155
461110,18.82366754,-99.18913783
461110,18.64139899,-99.21619905
461110,18.6364073,-99.21362899
461110,18.91099527,-99.1532501
461110,18.85643779,-99.22382045
461110,18.85114401,-99.22873747
461110,18.62238361,-99.15368284
461110,18.84894201,-99.23438517
461110,18.91969485,-99.16366994
461110,18.68927733,-99.24306634
461110,18.69108326,-99.25381442
461110,18.89579942,-99.06631214
461110,18.9855866,-99.10459657
461110,18.89141819,-99.02513483
461110,18.91124178,-99.18709581
461110,18.77815231,-98.98492626
461110,18.87892813,-99.12032615
461110,18.89607027,-99.20687859
461110,18.6120588,-98.76960008
461110,18.85336291,-98.945828
461110,18.48483062,-99.2718481
461110,18.69147936,-99.24675403
461110,18.94798758,-98.97845862
461110,18.777665,-99.21655002
461110,18.63593391,-99.1665864
461110,18.6894205,-99.24419809
461110,18.81154454,-98.96250744
461110,18.85681152,-98.9552448
461110,18.67970215,-99.18330891
461110,18.91047238,-99.24676815
461110,18.73538813,-99.38470257
461110,18.85252897,-99.23028561
461110,18.92145585,-99.25065151
461110,18.67294577,-99.24380803
461110,18.91152174,-98.78153791
461110,18.92926494,-99.25522602
461110,18.89869887,-99.20767685
461110,18.60804698,-99.25873128
461110,18.87184486,-98.93021799
461110,18.79804543,-98.95458595
461110,18.61411594,-99.18779224
461110,18.74181961,-99.25541631
461110,18.68155606,-99.11772727
461110,18.68383718,-99.11723767
461110,18.69137122,-99.11867475
461110,18.77593968,-99.217551
461110,18.86393809,-99.32749026
461110,18.67896533,-99.12865783
461110,18.84870825,-98.94153633
461110,18.59338444,-99.17261837
461110,18.62889463,-99.16205498
461110,18.84179106,-99.2402423
461160,18.926747,-99.20362883
461110,18.912724,-99.15901526
461110,18.90624792,-98.96454498
461140,18.86590045,-98.93108587
461110,18.86383209,-99.23175224
461110,18.8361032,-99.18085029
461110,18.86804594,-99.23586591
461110,18.6143343,-99.17814424
461110,18.61082951,-99.31683482
461110,18.61273573,-99.17367318
461110,18.66736356,-99.2041491
461110,18.8695563,-98.92344682
461110,18.85581204,-98.93555363
461110,18.74355034,-99.26755287
461110,18.71661378,-98.89727392
461110,18.49253757,-98.75550654
461110,18.96886661,-99.24550087
461110,18.91907853,-99.21248365
461110,18.71573968,-98.77607026
461110,18.8273684,-99.25200028
461110,18.86363062,-99.327527
461110,18.88479967,-99.07354751
461110,18.94219324,-99.23150276
461110,18.48818114,-99.27874524
461110,18.85575721,-98.93975647
461110,18.94332396,-99.23523872
461110,18.83695937,-99.18951118
461110,18.92011009,-99.18013553
461110,18.67548538,-99.14104221
461110,18.84708403,-98.94864215
461110,18.5017428,-98.75805003
461110,18.62838713,-99.16683542
461110,18.60238629,-99.16937235
461110,18.92980308,-99.20071977
461110,18.72099452,-98.89775802
461110,18.80423868,-98.95682178
461110,18.65970724,-99.18934202
461110,18.91912274,-99.18572271
461110,18.73073422,-99.3647583
461110,19.02829815,-99.26596479
461110,18.91028232,-98.97158556
461110,18.82042353,-99.23865411
461110,18.92734141,-99.17509747
461110,18.612471,-99.17264416
461110,18.62538417,-99.15440165
461110,18.84294302,-98.94615524
461110,18.84475929,-99.24304395
461110,18.76137463,-99.11899436
461110,18.61362348,-98.76939869
461110,18.82356569,-99.22595842
461110,18.91678924,-99.22537682
461110,18.91040752,-99.24073176
461110,18.6356868,-99.16931743
461110,18.88158694,-99.17564939
461110,18.97805631,-99.23964876
461110,18.91277471,-99.1597851
461110,18.91489618,-99.20515537
461110,18.81914036,-99.24034349
461110,18.88810352,-99.16651821
461110,18.52391276,-98.8309704
461110,18.82504524,-99.23641968
461110,18.94096321,-99.2262223
461110,18.93316446,-99.24123361
461110,18.93316446,-99.24123361
461110,18.82132459,-99.23039266
461110,18.92411525,-99.24514463
461110,18.77433307,-99.35679871
461110,18.75609259,-98.88334753
461110,18.97574121,-99.26728796
461110,18.84506367,-99.24174912
461110,18.56041673,-99.27222844
461110,18.91561668,-99.19329392
461110,18.85949611,-99.18226162
461110,18.92546455,-99.23263239
461110,18.73102304,-99.32760613
461110,18.76893266,-99.17845627
461110,18.62501893,-99.18340408
461110,18.90223375,-99.24255216
461110,19.05521907,-99.23980213
461110,18.91753931,-99.24501655
461110,18.92376822,-99.1780678
461110,18.5947722,-98.84091594
461110,18.82653006,-98.95384418
461110,18.90380973,-99.17751416
461110,18.90892309,-99.23925312
461110,18.82547318,-98.9540175
461110,18.6150244,-99.18608243
461110,18.68034077,-99.24611627
461110,18.92033775,-99.24649748
461110,18.91289303,-99.15504994
461110,18.80920359,-98.74700009
461110,18.90273929,-99.17945991
461110,18.92478573,-99.2341552
461110,18.93316446,-99.24123361
461110,18.86819302,-98.96785568
461110,18.84579934,-98.94588922
461110,18.61646677,-99.3262052
461110,18.68320892,-99.24512917
461110,18.9097557,-99.24153151
461110,18.94811652,-99.19324338
461110,18.91570548,-99.20135117
461110,18.91512867,-99.15677237
461110,18.89753395,-99.15829813
461110,18.9000051,-99.16398537
461110,18.9240852,-99.25136614
461110,18.9283716,-99.17337866
461110,18.82492314,-99.24215967
461110,18.90522454,-99.1823523
461110,18.9364515,-99.24070324
461130,18.8141376,-98.92472735
461110,18.94167521,-99.26130332
461110,18.9114542,-99.22337421
461110,18.91640011,-99.16156882
461110,18.84609994,-99.18826763
461110,18.92931582,-99.19825543
461110,18.8154007,-98.92403328
461110,18.80460181,-99.20254245
461110,18.88006762,-99.06686028
467111,18.88391949,-99.06029739
461110,18.67943529,-99.24252237
461110,18.86995017,-98.96745175
461110,18.94284231,-99.23050988
461110,18.92546337,-99.23263403
461110,18.59843338,-98.84898011
461110,18.91823343,-99.2002104
461110,18.97022125,-99.14152315
461110,18.74423868,-99.25782964
461110,18.89907453,-98.6764026
461110,18.65961503,-99.18920006
461110,18.87613607,-98.69199417
461110,18.76295811,-99.11845789
461110,18.94614945,-99.19206706
461110,18.98367835,-99.09765841
461110,18.92789268,-99.17957593
461110,18.86410479,-98.93331785
461110,18.85086063,-98.95610412
461110,18.91875146,-99.21205539
461110,18.75762094,-99.36171153
461110,18.67726653,-98.80614916
461110,18.54423148,-99.27323477
461110,18.71367658,-98.93782066
461110,18.68082378,-99.14117723
461110,18.87149584,-98.97334116
461110,18.67612484,-99.24451673
461110,18.82584106,-99.2548892
461110,18.8114863,-98.91747819
461110,18.9170396,-99.17810836
461110,18.78782875,-98.93667015
461110,18.56275832,-98.77352791
461110,18.63854135,-99.21013356
461110,18.89195799,-98.72944833
461110,18.93083243,-99.22790496
461110,18.90072425,-99.16017564
461110,18.92797099,-99.23781681
461110,18.76453685,-98.98390547
461110,18.81888132,-98.92811798
461110,18.61064857,-99.26167544
461110,18.88821058,-99.15904518
461110,18.9428651,-99.23071872
461110,18.86086538,-98.94209357
461110,18.82865438,-99.24435063
461110,18.85977861,-98.93489258
461110,18.91951195,-99.24740872
461110,18.90436144,-99.22345452
461110,18.68605664,-99.18810618
461110,18.80428121,-98.95121256
461110,18.82803347,-99.22774608
461110,18.97295986,-99.24178023
461110,18.68099268,-99.12464904
461110,18.90861691,-99.20953524
461110,18.62283848,-99.2204066
461110,18.807637,-98.93029253
461110,18.84365458,-99.24254714
461110,18.82172028,-99.22682431
461110,18.88828779,-98.8634749
461110,18.89025383,-99.23259847
461110,18.74112967,-99.25860593
461110,18.56023909,-98.77290257
461110,18.74398319,-98.76994656
461110,18.87900804,-98.92655369
461110,18.93894864,-99.18522917
461110,18.8284687,-99.22799174
461110,18.9283247,-99.22252468
461110,18.91872513,-99.23513585
461110,18.81950589,-98.92479493
461110,18.68048459,-99.24460127
461110,18.67959432,-98.79803412
461110,18.91006507,-99.15196627
461110,18.92969953,-99.17452171
461110,18.68431108,-99.18674908
461110,18.80555703,-98.9217055
461110,18.81462143,-99.23317124
461110,18.83758262,-99.25778039
461110,18.79131801,-98.96583777
461110,18.91782656,-99.24624366
461110,18.96410168,-99.21260816
461110,18.84682615,-99.23540588
461110,18.73146673,-99.36740612
461110,18.96415599,-99.22993442
461110,18.91160729,-99.21099146
461110,18.91502615,-99.21084967
461110,18.96519281,-99.2321302
461110,18.94195177,-99.23424025
461110,18.79565811,-99.23000251
461110,18.63557026,-99.21390288
461110,18.89704341,-99.12423496
461110,18.50937494,-98.75421604
461110,18.93107568,-99.23498426
461110,18.67305654,-99.18206022
461110,18.72451412,-98.798434
461110,18.54155788,-99.27063895
461110,18.8001129,-99.22938867
461110,18.8159469,-99.24190035
461110,18.80290545,-99.20107665
461110,18.98291465,-99.18562954
461110,18.91796404,-99.16797531
461110,19.051226,-99.23993717
461110,18.74492214,-99.26502507
461110,18.82657549,-99.23333322
461110,18.91247581,-99.15565814
461110,18.87845215,-98.97974968
461110,18.9538668,-98.97930804
461110,18.84139085,-99.18538532
461110,18.75708434,-99.12603609
461110,18.9049124,-99.21388149
461110,18.48694098,-99.2678193
461110,18.82581176,-99.25301925
461110,18.5047076,-98.75193457
461110,18.89717847,-99.17501742
461110,18.76565269,-98.98324513
461110,18.83753029,-98.94118587
461110,18.62384844,-99.3208134
461110,18.72794556,-98.94955975
461110,18.89957381,-99.16542139
461110,18.68537828,-99.18626127
461110,18.72316895,-98.9981638
461110,18.84801853,-99.22293251
461110,18.86561819,-99.17403638
461110,18.84492751,-99.18525225
461110,18.83678012,-98.94472471
461110,18.6775082,-99.1266236
461110,18.66655347,-99.20556862
461110,18.84105609,-99.22448492
461110,18.65216549,-99.26607566
461110,18.81911186,-98.9586828
461110,18.6322551,-99.1624652
461110,18.86494438,-98.94659998
461110,18.78225459,-99.21027921
461110,18.94610167,-99.202249
461110,18.61121891,-99.3181865
461110,18.79038322,-98.96576255
461110,18.59380065,-99.17295178
461110,18.92887262,-99.19196534
461110,18.54155256,-98.72902998
461110,18.74434502,-99.22300877
461110,18.90506799,-99.16660944
461110,18.93054881,-99.22845622
461140,19.02894175,-99.26877958
461110,18.82232281,-99.24253243
461140,18.61537961,-99.17755008
461140,18.78260248,-99.20092028
461140,18.50308718,-98.75404155
461140,18.8393371,-99.18466342
461110,18.8241103,-99.25733841
461110,18.9852223,-99.24124614
461110,18.85907315,-99.18155625
461140,18.8393371,-99.18466342
461110,18.86021239,-99.18341473
461140,18.74076112,-99.2588002
461110,18.63034176,-99.22051384
461110,18.90433485,-99.2080969
461110,18.8260621,-99.23824268
461110,18.69250525,-99.11498544
461110,19.03606484,-99.26387401
461110,18.7837562,-98.98019083
461110,18.79139605,-99.22841658
461110,18.83646582,-98.95124636
461110,18.85401149,-99.22742425
461110,18.93992361,-99.24226758
461110,18.63952979,-99.15614371
461110,18.62403748,-99.15855812
461110,18.9768963,-99.25626595
461110,18.90699365,-99.15283887
461110,18.86056147,-99.22592663
461110,18.62165867,-99.3254711
461110,18.89598883,-99.06574852
461110,18.92770049,-99.20043184
461110,18.79411754,-98.96037257
461110,18.96590592,-99.23028971
461110,18.50308719,-98.75404155
461110,18.61537722,-99.17754127
461110,18.8085369,-98.9403786
461110,18.63814172,-99.21015513
461110,18.6572924,-99.265453
461110,18.83876014,-99.17558937
461110,18.95523292,-99.20416847
461110,18.610209,-99.25814194
461110,18.63016447,-99.16073098
461110,18.83077389,-99.18081953
461110,18.83124692,-98.95574314
461110,18.50764257,-98.75167132
461110,18.61845262,-99.32120534
461110,18.61496982,-99.185877
461110,18.86303442,-99.08188215
461110,18.50117632,-98.75691512
461110,18.62024884,-99.32196462
461110,18.67950987,-99.14429503
461110,18.96310434,-99.23788581
461110,18.83350834,-99.25182398
461110,18.77034591,-99.3603372
461110,18.59058772,-98.84377009
461110,18.95480741,-98.979687
461110,18.72710104,-98.90014065
461110,18.82728219,-99.25093217
461110,18.59883595,-99.19097904
461110,18.73972849,-99.25534052
461110,18.88281707,-99.13519537
461110,18.81248476,-98.96300872
461110,18.88466637,-99.15158149
461110,18.66042354,-99.26388708
461110,18.62445867,-99.32244666
461110,18.84841288,-99.22429214
461110,18.96806943,-99.22552665
461110,18.92533066,-99.2182708
461110,18.83193193,-99.24028409
461110,18.88229938,-99.17772951
461110,18.87028895,-98.93098363
461110,18.86042586,-98.9359329
461110,18.72312983,-99.31490699
461110,18.79055067,-98.76386034
461110,18.86437124,-99.23810423
461110,18.661102,-99.26101163
461110,18.91676373,-99.18628068
461110,18.67456395,-99.23949776
461110,18.69812302,-99.11954896
461110,18.92335027,-99.23098762
461110,18.80425372,-98.93355075
461110,18.76807994,-98.98318454
461110,18.66477843,-99.20200202
461110,18.90828214,-98.97247653
461110,18.91074677,-99.2437378
461110,18.76601623,-99.36126479
461110,18.92649974,-99.24721919
461110,18.85694855,-99.23870886
461110,18.63768325,-99.21588896
461110,18.97932464,-99.10168335
461110,18.56577943,-98.779199
461110,18.87295819,-98.92955326
461110,18.8080773,-98.95249054
461110,18.91894751,-99.23885534
461110,18.68805394,-99.18108119
461110,18.61250329,-99.18268058
461110,18.63748209,-99.16388305
461110,18.84697273,-99.19060072
461110,18.91204089,-99.19009302
461110,18.75275691,-99.24494982
461110,18.86945653,-98.9232125
461110,18.92736888,-99.25282527
461110,18.80004343,-98.94286868
461110,18.75698631,-99.24439077
461110,18.82275222,-99.24591278
461150,18.94688895,-99.190178
461110,18.80674541,-98.93473175
461110,18.84914783,-98.93506963
461110,18.81448662,-98.91720232
461110,19.02959893,-99.27095155
461110,18.81072284,-98.96040699
461110,18.81680393,-98.9299598
461110,18.87954911,-99.07672547
461110,18.95200236,-99.21719569
461110,18.94754437,-98.97966642
461110,18.91271274,-99.24604235
461110,18.56718843,-99.18025882
461110,18.81877118,-99.22937262
461110,18.86315089,-99.241003
461110,18.76019005,-99.11792751
461110,18.98846133,-99.2524668
461110,18.83424471,-99.23749717
461110,18.91992576,-99.18358126
461110,19.03087166,-99.26474767
461110,18.79061344,-99.22794872
461110,18.66724198,-99.18261701
461110,18.7616981,-99.36075294
461110,18.96941996,-99.21968963
461110,19.05359347,-99.23904466
461110,18.83004183,-99.25745314
461110,18.87603181,-99.16131223
461110,18.82459438,-99.25293822
461110,18.86857744,-98.97077629
461110,18.8241301,-99.25804268
461110,18.82449087,-99.24587852
461110,18.84251403,-99.23440771
461110,18.83717853,-99.19019816
461110,18.86260303,-99.06387524
461110,18.54511653,-99.2713783
461110,18.68468821,-99.24170642
461110,18.8839764,-98.86275727
461110,18.84521994,-99.22331269
461110,19.05510396,-99.24398445
461110,18.88492121,-99.07278464
461110,18.70650589,-99.18060078
461110,18.61958375,-99.18071103
461110,18.69289042,-99.11806579
461110,19.02925111,-99.27022746
461110,18.59922647,-99.36900914
461110,18.96533232,-99.24709812
461110,18.60950621,-99.3160893
461110,18.88568772,-99.06060674
461110,18.65181521,-99.22396373
461110,18.82523316,-99.22554401
461110,18.61356032,-99.32042797
461110,18.95442225,-99.21534808
461110,18.98214407,-99.24124156
461110,18.84529241,-99.24198252
461110,18.48885736,-99.27465275
461110,18.62050168,-99.17951181
461110,18.96386062,-99.23864106
461110,18.64180548,-99.16354733
461110,18.92787174,-99.2357587
461110,18.78917518,-99.23357782
461110,18.78364031,-99.21188053
461110,18.71706314,-99.18020857
461110,18.83548205,-99.24438414
461110,18.73981061,-99.25438005
461110,18.63657532,-99.17112788
461110,18.85920334,-99.24289074
461110,18.77351573,-99.17722075
461110,18.82236092,-99.2577325
461110,18.61544075,-99.21618265
461110,18.89597074,-99.20688871
461110,18.86103659,-99.32264274
461110,18.88497062,-99.12519605
461110,18.91567947,-99.20410195
461110,18.6390877,-99.15720348
461110,18.94440296,-99.23919384
461110,18.94731242,-99.18900106
461110,18.91583224,-99.22654659
461110,18.89701683,-99.21305306
461110,18.69255718,-99.25537621
461110,18.54065204,-98.72883683
461110,18.76127973,-98.88080201
461110,18.62149283,-99.32474196
461110,18.71726837,-98.89813142
461110,19.0274177,-99.27052476
461110,18.65126958,-99.19393976
461110,18.85616791,-98.94235746
461110,18.95284262,-99.20075249
461110,18.66916538,-99.19512082
461110,18.82277259,-99.23288706
461110,18.78508072,-98.99148548
461110,18.97689797,-99.254133
461110,18.92225861,-99.18387809
461110,18.94780795,-99.19737105
461110,18.74490937,-99.25892134
461110,18.89630685,-99.1625122
461110,18.59025891,-99.17234531
461110,18.84880641,-98.9506117
461110,18.81410425,-99.24431452
461110,19.05666068,-99.23991539
461110,18.62640223,-99.31636896
461110,18.9178641,-99.20658289
461213,18.77873516,-99.2315738
461110,18.93041103,-98.89890309
461110,18.59648271,-98.84212426
461110,18.8781975,-98.92893151
461110,18.69664516,-98.81122008
461110,18.90847405,-99.24387652
461110,18.92949866,-99.1859951
461110,18.87750714,-99.07430461
461110,18.86505736,-99.0785879
461110,18.83467918,-99.23544548
461110,18.98763688,-98.92120994
461110,18.74585989,-99.22303103
461110,18.80644136,-99.18798902
461110,18.82196871,-99.23146511
461110,18.9547995,-99.20491822
461110,18.77080005,-99.18406046
461150,18.63764571,-99.16338382
461110,18.94698316,-99.18932693
461110,18.77470337,-98.9821779
461110,18.83734294,-99.25523868
461110,18.66269302,-99.20962301
461110,18.83150174,-99.25041101
461110,18.95218605,-99.2099368
461110,18.84498673,-99.25205745
461110,18.61461542,-99.17681354
461110,18.79572143,-99.22996183
461110,18.56040765,-98.77177847
461110,18.83632318,-99.2358664
461110,18.91594389,-98.7749924
461110,18.62039933,-99.18059849
461110,18.88154407,-98.77354283
461110,18.66644276,-99.19060843
461110,18.72094543,-98.77372429
461110,18.74827829,-99.43567784
461110,18.80674541,-98.93473175
461110,18.9292754,-99.2208732
461110,18.85153053,-99.23267221
461110,18.59926415,-99.18944675
461110,18.83979202,-99.18663326
461110,18.74031843,-99.22720154
461110,18.74274391,-99.26598498
461110,18.73183186,-98.96105386
461110,18.81971318,-98.92824565
461110,18.94442886,-98.97724338
461110,18.97973714,-99.25548009
461110,18.68621309,-99.2429277
461110,18.85965307,-99.17699882
461110,18.94976038,-99.19215798
461213,18.91827701,-99.02755135
461110,18.67506144,-99.1824241
461110,18.92775451,-99.23257263
461110,18.8667871,-99.24175743
461110,18.75290097,-98.77561318
461110,18.74381279,-99.43504026
461110,18.65050503,-98.83158465
461110,18.61500343,-99.34587185
461110,18.60653294,-99.25881907
461110,18.80787059,-98.75190789
461110,18.63530644,-99.1616242
461110,18.93121342,-99.22940542
461110,18.8388466,-99.24410535
461110,18.90705529,-99.16468637
461110,18.85426541,-98.96078758
461110,18.67807037,-99.24327289
461110,18.89105112,-99.04747412
461110,18.87570752,-99.22554654
461110,18.74423059,-99.43402602
461110,18.75716058,-98.88301863
461110,18.77026414,-99.35194339
461110,18.86884705,-99.24597895
461110,18.8486691,-99.23600906
461110,18.50069785,-98.74859341
461110,18.91935722,-99.16695878
461110,18.76579788,-98.98648835
461110,18.79634008,-98.95052187
461110,18.76410782,-98.99036173
461110,18.91605317,-99.16388114
461110,18.82434745,-99.19354473
461110,18.92515815,-99.2479503
461110,18.88857866,-99.17014033
461110,18.71407592,-98.92900291
461110,18.92951314,-99.22846645
461110,18.61470534,-99.17722155
461110,18.98955236,-99.2557037
461110,18.86065267,-98.93352541
461110,18.97882954,-99.14771361
461110,18.68516991,-99.18832699
461110,18.49966502,-98.75895356
461110,18.80977835,-99.20893614
461110,18.91397196,-98.98063839
461110,18.86943306,-99.06847595
461110,18.69872927,-99.24964265
461110,18.90312853,-99.16161775
461110,18.60317781,-99.16768476
461110,18.88831809,-98.86399092
461110,18.91690353,-99.17897385
461110,18.76890571,-99.17818107
461110,18.75606312,-99.12677656
461110,18.86555225,-99.24884992
461110,18.84465945,-98.9369935
461110,18.81764827,-98.9270031
461110,18.50792022,-98.75526976
461110,18.83350053,-99.23547967
461110,18.69126729,-99.11513559
461110,18.64024213,-99.20918317
461110,18.97164848,-99.22216694
461110,18.9876508,-99.24517195
461110,18.606228,-99.17792006
461110,18.90605859,-99.1689987
461110,18.95589486,-99.20823091
461110,18.8165431,-98.92872557
461110,18.80576971,-98.92241362
461110,18.8104884,-98.92351848
461110,18.57418481,-99.2698729
461110,18.73291069,-99.36622011
461110,18.96536452,-99.22684888
461110,18.78764081,-98.7730753
461110,18.50990328,-98.75982443
461110,18.77369152,-98.98363021
461110,18.62906201,-99.32262561
461110,18.7203914,-98.77220583
461110,18.49917892,-98.75767402
461110,18.8244028,-99.2375551
461110,18.86114035,-99.32595523
461110,18.91383291,-98.97034664
461110,18.91930105,-99.20356159
461110,18.69441932,-98.79998091
461110,18.87876716,-99.07475495
461110,18.59781177,-99.18510997
461110,18.77819279,-98.99070951
461213,18.73187017,-99.38475451
461110,18.80008664,-98.95311445
461110,18.64059263,-99.20900671
461110,18.74581335,-99.25877671
461110,18.92460688,-99.18547075
461110,18.95164367,-99.19113646
461110,18.6177961,-99.31715554
461110,18.65545825,-99.26368747
461110,18.94883665,-98.82528046
461110,18.77047958,-98.99182947
461110,18.95726582,-98.9828492
461110,18.72855209,-98.95177466
461110,18.71469193,-98.93471286
461110,18.79108157,-98.9919322
461110,18.87316228,-99.23241109
461110,19.0517823,-99.24559126
461110,18.7906234,-98.7638431
461110,18.79665718,-98.95495674
461110,18.75987075,-99.36020595
461110,18.60611931,-99.1779985
461110,18.97417101,-99.22947064
461110,18.72710196,-99.40107444
461110,18.88534892,-98.86423788
461110,18.81008044,-99.24467118
461110,18.96535218,-99.22993338
461110,18.854215,-99.17775891
461110,18.49474227,-99.27589867
461110,18.69171029,-99.11509444
461110,18.87610239,-99.1984193
461110,18.8393371,-99.18466342
461110,18.72395751,-98.96494468
461110,18.985713,-99.1014985
461110,18.69612818,-99.11388621
461110,18.83118686,-98.96854652
461110,18.86751182,-99.07694248
461110,18.89065145,-99.15133197
461110,18.81916133,-99.22494499
461110,18.75940789,-98.97676034
461110,18.61602517,-99.31908271
461110,18.91875176,-99.24099805
461110,18.65695126,-99.22207069
461110,18.81377567,-98.93499839
461110,18.49651382,-98.75225033
461110,18.65921479,-99.1957333
461110,18.8760952,-98.77575795
461110,18.61473384,-99.34906757
461110,18.78948109,-98.96268437
461110,18.66699187,-99.21130867
461110,18.91376129,-98.97126312
461110,18.88518938,-99.1538475
461110,18.64269819,-99.16313447
461110,18.80382864,-98.95110536
461110,18.83099634,-98.96880109
461110,18.61616497,-99.34900848
461110,18.85297691,-99.22939583
461110,18.71676573,-98.89983666
461110,18.82537257,-99.24852662
461110,18.66507808,-99.20451018
461110,18.90566334,-98.72253606
461110,18.83193368,-99.23987439
461110,18.65844976,-99.19451882
461110,18.9541658,-99.21445001
461110,18.85663539,-99.22396286
461110,18.60667482,-99.18489764
461110,18.95757049,-98.98776894
461110,18.55490564,-98.77728188
461110,18.65448736,-99.26790136
461110,18.97902569,-99.24518137
461110,18.84734723,-98.95925789
461110,18.66578657,-99.20764598
461110,18.59978423,-98.84244386
461110,18.7543949,-98.77912107
461110,18.60095494,-98.84305374
461110,18.89734969,-99.22965549
461110,18.85823101,-99.192531
461110,18.89646917,-98.72398952
461110,18.7908898,-99.23432421
461110,18.53936041,-98.73070887
461110,18.67399866,-99.24829773
461110,18.62610793,-99.30998657
461110,18.64798315,-99.15749551
461110,18.90193973,-99.16481643
461110,18.85581891,-98.95995294
461110,18.6133764,-99.34683647
461110,18.65406511,-99.22287203
461110,18.95589199,-98.9782832
461110,18.87831005,-99.11776338
461110,18.82576431,-99.24427728
461110,18.78716968,-98.99044232
461110,18.98657403,-99.25468442
461110,18.70373998,-99.18502113
461110,18.62626626,-99.3138646
461110,18.75980265,-98.97899424
461110,18.76598238,-99.21260219
461110,18.77903962,-98.98578988
461110,18.68067157,-98.80059412
461110,18.49983614,-98.75355957
461110,18.88966088,-99.15331677
461110,18.67723693,-98.80602993
461110,18.84168766,-99.19118424
